0.000	0.000000000e+00	0.000000000e+00	3.840000000e+08	0.000000000e+00	5.440000000e+06	4.080000000e+06	0.000000000e+00	0.000000000e+00	0.000000000e+00	1.033000000e+03	7.728000000e+03	7.420000000e+03
50000.000	4.137517828e+04	1.856039327e+03	3.806347437e+08	5.149903876e+07	9.988773626e+07	1.120062502e+08	1.652423591e+00	1.112857027e-01	-1.344001205e+02	1.023948561e+03	1.136074473e+03	1.360228244e+03
100000.000	1.647275379e+05	1.480242303e+04	3.706018610e+08	1.020960427e+08	1.459055648e+08	1.676943545e+08	3.273982947e+00	4.428516432e-01	-2.662898936e+02	9.969805952e+02	7.556220936e+02	9.230336296e+02
150000.000	3.677563053e+05	4.970156575e+04	3.540884858e+08	1.509075157e+08	1.781443996e+08	2.072579426e+08	4.834561269e+00	9.878954013e-01	-3.932197654e+02	9.526493795e+02	5.491338483e+02	6.759483142e+02
200000.000	6.466885763e+05	1.169670621e+05	3.314014877e+08	1.970864665e+08	2.018594891e+08	2.363721527e+08	6.305505264e+00	1.735312435e+00	-5.128592156e+02	8.918581030e+02	4.070052556e+02	4.958055425e+02
250000.000	9.963691902e+05	2.263564701e+05	3.029601626e+08	2.398392626e+08	2.194950030e+08	2.573440602e+08	7.660280853e+00	2.670031311e+00	-6.230500912e+02	8.158326032e+02	3.050632820e+02	3.465442502e+02
300000.000	1.410381360e+06	3.867836324e+05	2.692864207e+08	2.784408953e+08	2.334603800e+08	2.713425479e+08	8.875044080e+00	3.773456390e+00	-7.218530403e+02	7.260853590e+02	2.775188278e+02	2.205500958e+02
350000.000	1.881193332e+06	6.061553340e+05	2.309928584e+08	3.122482651e+08	2.500290750e+08	2.858167121e+08	9.929108852e+00	5.023994382e+00	-8.075855565e+02	6.243726640e+02	2.996265448e+02	4.109550816e+02
400000.000	2.400325600e+06	8.912358361e+05	1.887691576e+08	3.407111997e+08	2.605832634e+08	3.059581856e+08	1.080530020e+01	6.397638299e+00	-8.788507107e+02	5.126471302e+02	1.411359463e+02	3.727755470e+02
450000.000	2.958532821e+06	1.247541476e+06	1.433672897e+08	3.633810271e+08	2.650641635e+08	3.225462364e+08	1.149018893e+01	7.868581633e+00	-9.345562388e+02	3.930077337e+02	4.260181670e+01	2.897699417e+02
500000.000	3.545994546e+06	1.679266185e+06	9.558600218e+07	3.799166332e+08	2.651254304e+08	3.349095665e+08	1.197421044e+01	9.409836906e+00	-9.739242003e+02	2.676495050e+02	-3.832754573e+01	2.047382444e+02
550000.000	4.152509151e+06	2.189237565e+06	4.625504592e+07	3.900880346e+08	2.613606775e+08	3.430147683e+08	1.225167585e+01	1.099383568e+01	-9.964918914e+02	1.388147270e+02	-1.113573450e+02	1.193281306e+02
600000.000	4.767685899e+06	2.778902090e+06	-3.780447099e+06	3.937775821e+08	2.540533741e+08	3.468147373e+08	1.232068857e+01	1.259299129e+01	-1.002105052e+03	8.747165886e+00	-1.805227223e+02	3.224072909e+01
650000.000	5.381130785e+06	3.448337221e+06	-5.367507885e+07	3.909789753e+08	2.433309688e+08	3.461779384e+08	1.218298159e+01	1.418021026e+01	-9.909046338e+02	-1.203495264e+02	-2.483210300e+02	-5.851988037e+01
700000.000	5.982622615e+06	4.196287608e+06	-1.025975070e+08	3.817943185e+08	2.292099390e+08	3.408585661e+08	1.184369263e+01	1.572934339e+01	-9.633085152e+02	-2.463485023e+02	-3.168014182e+02	-1.555634024e+02
750000.000	6.562276645e+06	5.020222233e+06	-1.497437544e+08	3.664294723e+08	2.116045708e+08	3.304575801e+08	1.131109403e+01	1.721557220e+01	-9.199895282e+02	-3.672311451e+02	-3.880734784e+02	-2.625072441e+02
800000.000	7.110693914e+06	5.916409249e+06	-1.943493551e+08	3.451879671e+08	1.903129551e+08	3.143530772e+08	1.059629318e+01	1.861573019e+01	-8.618510940e+02	-4.811132051e+02	-4.647615879e+02	-3.848551333e+02
