S-10.0000	1.0000e+00	0.0000e+00
-9.5000	8.9605e-01	-4.1069e-01
-9.0000	6.0023e-01	-7.5466e-01
-8.5000	1.6739e-01	-9.4398e-01
-8.0000	-3.0540e-01	-9.0897e-01
-7.5000	-7.0572e-01	-6.6390e-01
-7.0000	-9.4797e-01	-2.9177e-01
-6.5000	-9.9012e-01	1.2505e-01
-6.0000	-8.2584e-01	5.2361e-01
-5.5000	-4.8154e-01	8.3110e-01
-5.0000	-2.5330e-02	9.5784e-01
-4.5000	4.3687e-01	8.5434e-01
-4.0000	7.9684e-01	5.6168e-01
-3.5000	9.8185e-01	1.6891e-01
-3.0000	9.6165e-01	-2.4868e-01
-2.5000	7.3926e-01	-6.2869e-01
-2.0000	3.5251e-01	-8.9121e-01
-1.5000	-1.1737e-01	-9.5044e-01
-1.0000	-5.5903e-01	-7.8247e-01
-0.5000	-8.7210e-01	-4.5062e-01
0.0000	-9.9722e-01	-4.3846e-02
0.5000	-9.1487e-01	3.6921e-01
1.0000	-6.3761e-01	7.2347e-01
1.5000	-2.1573e-01	9.3271e-01
2.0000	2.5754e-01	9.2201e-01
2.5000	6.6945e-01	6.9576e-01
3.0000	9.3032e-01	3.3297e-01
3.5000	9.9382e-01	-8.1866e-02
4.0000	8.5034e-01	-4.8478e-01
4.5000	5.2261e-01	-8.0527e-01
5.0000	7.4096e-02	-9.5387e-01
5.5000	-3.9210e-01	-8.7364e-01
6.0000	-7.6605e-01	-5.9675e-01
6.5000	-9.7061e-01	-2.1074e-01
7.0000	-9.7161e-01	2.0668e-01
7.5000	-7.6891e-01	5.9324e-01
8.0000	-3.9635e-01	8.7146e-01
8.5000	6.9266e-02	9.5372e-01
9.0000	5.1818e-01	8.0713e-01
9.5000	8.4714e-01	4.8799e-01
10.0000	9.9235e-01	8.5725e-02
