0.000	5.000000000e-01	0.000000000e+00	-5.000000000e-01
0.001	4.999997499e-01	-5.002500625e-04	-5.005001875e-01
0.006	4.999909820e-01	-3.009013493e-03	-5.030067455e-01
0.031	4.997572530e-01	-1.574210726e-02	-5.156795878e-01
0.156	4.935904632e-01	-8.431864271e-02	-5.824986131e-01
0.475	4.337494368e-01	-3.008229428e-01	-7.794111036e-01
0.872	2.454182569e-01	-6.682938359e-01	-1.085081721e+00
1.215	-5.368351874e-02	-1.095406102e+00	-1.416258179e+00
1.501	-4.292096261e-01	-1.542561030e+00	-1.699436113e+00
1.804	-9.754614275e-01	-2.076956890e+00	-1.754548591e+00
2.076	-1.599876462e+00	-2.476736861e+00	-9.753598619e-01
2.279	-2.113066317e+00	-2.526648455e+00	6.678852089e-01
2.523	-2.680078876e+00	-1.982758216e+00	3.960532758e+00
2.700	-2.955631149e+00	-1.057682009e+00	6.376062495e+00
2.901	-3.027638182e+00	3.817722377e-01	7.555113630e+00
3.087	-2.828801707e+00	1.725213039e+00	6.597118556e+00
3.281	-2.383824868e+00	2.805478096e+00	4.519837182e+00
3.468	-1.788990133e+00	3.486825381e+00	2.901047475e+00
3.667	-1.045212311e+00	3.991146296e+00	2.399815062e+00
3.861	-2.221521376e-01	4.500618208e+00	2.970613697e+00
4.050	6.846102504e-01	5.138992622e+00	3.725044145e+00
4.236	1.706584897e+00	5.806123959e+00	2.976307676e+00
4.390	2.623941320e+00	6.023353338e+00	-8.042385231e-01
4.560	3.600108622e+00	5.181227958e+00	-9.891329998e+00
4.715	4.242173243e+00	2.864210637e+00	-1.975420888e+01
4.855	4.430344152e+00	-2.832552395e-01	-2.371987847e+01
4.984	4.202467594e+00	-3.181510236e+00	-2.026080510e+01
5.106	3.678242266e+00	-5.239937722e+00	-1.311837903e+01
5.227	2.969034230e+00	-6.395249695e+00	-6.365413800e+00
5.356	2.106002448e+00	-6.895499089e+00	-1.945709131e+00
