0	-27.6043	5.27964e-12	-0
0	-26.7417	2.45803e-11	-0
0	-25.879	1.08984e-10	-0
0	-25.0164	4.60187e-10	-0
0	-24.1538	1.85054e-09	-0
0	-23.2911	7.08693e-09	-0
0	-22.4285	2.58471e-08	-0
0	-21.5659	8.97757e-08	-0
0	-20.7032	2.96962e-07	-0
0	-19.8406	9.35484e-07	-0
0	-18.9779	2.80651e-06	-0
0	-18.1153	8.01846e-06	-0
0	-17.2527	2.18177e-05	-0
0	-16.39	5.65357e-05	-0
0	-15.5274	0.000139518	-0
0	-14.6648	0.000327892	-0
0	-13.8021	0.000733882	-0
0	-12.9395	0.00156429	-0
0	-12.0769	0.00317541	-0
0	-11.2142	0.00613872	-0
0	-10.3516	0.0113019	-0
0	-9.48897	0.019816	-0
0	-8.62634	0.0330885	-0
0	-7.76371	0.0526178	-0
0	-6.90107	0.0796859	-0
0	-6.03844	0.114928	-0
0	-5.1758	0.157857	-0
0	-4.31317	0.206488	-0
0	-3.45054	0.257229	-0
0	-2.5879	0.305169	-0
0	-1.72527	0.34479	-0
0	-0.862634	0.370991	-0
0	0	0.38016	0
0	0.862634	0.370991	0
0	1.72527	0.34479	0
0	2.5879	0.305169	0
0	3.45054	0.257229	0
0	4.31317	0.206488	0
0	5.1758	0.157857	0
0	6.03844	0.114928	0
0	6.90107	0.0796859	0
0	7.76371	0.0526178	0
0	8.62634	0.0330885	0
0	9.48897	0.019816	0
0	10.3516	0.0113019	0
0	11.2142	0.00613872	0
0	12.0769	0.00317541	0
0	12.9395	0.00156429	0
0	13.8021	0.000733882	0
0	14.6648	0.000327892	0
0	15.5274	0.000139518	0
0	16.39	5.65357e-05	0
0	17.2527	2.18177e-05	0
0	18.1153	8.01846e-06	0
0	18.9779	2.80651e-06	0
0	19.8406	9.35484e-07	0
0	20.7032	2.96962e-07	0
0	21.5659	8.97757e-08	0
0	22.4285	2.58471e-08	0
0	23.2911	7.08693e-09	0
0	24.1538	1.85054e-09	0
0	25.0164	4.60187e-10	0
