0	0.242606	0.4378	-1.00907	-0.213865	0.465286	0.61737	-0.666559	0.722584	-0.537537	-0.23332	0.0907474	0.17228	0.15194	-0.181809	-0.0910913	0.125355	-0.891955	-0.773645	0.0731962	0.0980363	-0.695339	-0.0597656	0.613014	0.27997	-0.12125	0.339218	-0.789912	0.193255	-0.856135	-0.502354	-0.13489	0.177449	0.12775	0.428958	-0.629707	-0.503753	0.159476	-1.09049	0.0665126	1.01174	-0.173562	-0.400257	-0.0297502	-0.407889	0.185144	0.255369	0.555281	-0.415375	-0.55246	-0.953712	0.209991	0.352285	0.10716	0.326698	0.40281	-0.0376222	0.0952557	0.153535	0.918226	0.0439037	0.948949	-0.191368	0.264683	0.461018	-0.302465	-0.197854	-0.428227	-0.259029	0.152321	-0.983657	0.894555	-0.293558	0.0537616	0.36102	-0.168507	-0.587032	-0.356786	-1.05536	-0.424317	0.294102	-0.07088	-0.58074	0.508827	-1.07748	-0.240103	-0.256715	-0.411222	-0.325746	0.0439799	-0.0361044	-0.0364778	0.290063	-0.152828	-0.580753	0.498289	0.567063	-0.0903851	0.342782	-0.269685	1.0232	0.732256	0.112826	-0.180077	-0.508611	0.348145	-0.309757	0.234755	0.756268	-0.11321	0.445045	0.756547	0.0153579	0.164737	-0.525732	0.881854	0.548101	0.0525313	-0.174703	0.0122444	1.11569	0.733	-0.362203	0.766076	-0.893797	-0.652158	0.0569567	-0.146355	-0.0227463	-0.013705	-0.0729026	-0.896038	0.467616	-0.89872	-0.0458883	0.898121	-0.388583	0.532298	0.297383	-0.882691	0.0619647	0.0119271	-0.150969	-0.117824	-0.0740816	-0.133477	0.309557	-0.523821	0.599734	0.383771	0.828278	0.231207	-0.50022	0.622345	0.415526	-0.18967	0.430107	-0.782401	-0.133885	0.752522	-0.887702	0.275817	0.411038	-0.174296	-0.750752	0.0743377	0.328776	-0.230868	0.519051	-0.830245	-0.252693	-0.415969	0.732601	-0.159408	-0.644329	0.193294	-0.711574	0.567896	-0.292902	0.765862	-0.233328	-0.831224	0.506562	-0.265878	0.202873	0.195257	-0.255682	-0.74749	0.48473	-0.6158	-0.812999	0.0619233	-0.42958	0.596949	-0.132724	-0.136258	0.730218	0.432415	0.701812	0.131213	0.9544
5.2272e+08	0.248739	0.437646	-1.00874	-0.213176	0.463167	0.593072	-0.669639	0.720041	-0.532898	-0.230386	0.0904458	0.17339	0.152709	-0.18126	-0.0947317	0.118431	-0.89285	-0.780514	0.0707465	0.0955479	-0.698147	-0.0587078	0.614976	0.280869	-0.12062	0.338587	-0.786368	0.19352	-0.865995	-0.500438	-0.132505	0.172758	0.127094	0.395737	-0.631487	-0.460596	0.172948	-1.09048	0.0700418	0.996675	-0.173177	-0.399341	-0.0352765	-0.403291	0.185911	0.255802	0.555408	-0.416599	-0.553844	-0.972312	0.243689	0.351956	0.105974	0.322706	0.402	-0.0382758	0.0968753	0.152223	0.918254	0.0418659	0.94941	-0.189259	0.264959	0.462773	-0.302122	-0.195585	-0.427434	-0.262749	0.153336	-0.972038	0.894437	-0.292797	0.0542	0.363532	-0.16881	-0.587083	-0.358821	-1.05565	-0.423672	0.295751	-0.0762623	-0.577218	0.511058	-1.06651	-0.23614	-0.255467	-0.405454	-0.308633	0.0451263	-0.0339214	-0.033991	0.314986	-0.155422	-0.623056	0.496066	0.560417	-0.0934353	0.337553	-0.268297	1.02254	0.727921	0.114874	-0.182716	-0.510856	0.348396	-0.288151	0.234919	0.756428	-0.113299	0.444185	0.756966	0.0165601	0.165339	-0.526045	0.88399	0.546284	0.0505292	-0.162493	0.0138164	1.11437	0.731839	-0.362703	0.768025	-0.893274	-0.651714	0.0587818	-0.152064	-0.0227847	-0.00918713	-0.0775997	-0.893065	0.461928	-0.897798	-0.0452176	0.896605	-0.382597	0.550245	0.295966	-0.884834	0.0467576	0.00375425	-0.155368	-0.112752	-0.0731124	-0.131765	0.310188	-0.523223	0.602359	0.384048	0.921377	0.231023	-0.498935	0.624207	0.413681	-0.188845	0.429871	-0.783014	-0.132551	0.754487	-0.886108	0.277441	0.411745	-0.173587	-0.751541	0.0764043	0.32766	-0.231874	0.518287	-0.830571	-0.25912	-0.415115	0.731439	-0.159977	-0.642598	0.192119	-0.712706	0.56946	-0.293934	0.766162	-0.232387	-0.836071	0.50141	-0.263888	0.185687	0.201207	-0.256394	-0.737503	0.384382	-0.614748	-0.813081	0.0637645	-0.449639	0.592948	-0.139523	-0.133013	0.732361	0.436572	0.708182	0.131867	0.956364
1.04544e+09	0.254811	0.437489	-1.00839	-0.212475	0.461059	0.568731	-0.672733	0.717515	-0.528334	-0.227669	0.0901093	0.174449	0.153488	-0.180712	-0.098409	0.111828	-0.893741	-0.786721	0.0683859	0.0930988	-0.701025	-0.0576575	0.617168	0.281761	-0.120002	0.337924	-0.782266	0.193799	-0.876032	-0.498198	-0.13013	0.168036	0.126451	0.364246	-0.633284	-0.41589	0.187366	-1.09047	0.0735419	0.980683	-0.172667	-0.398321	-0.0405459	-0.398722	0.18667	0.256244	0.555538	-0.417838	-0.555313	-0.971907	0.275666	0.351621	0.104791	0.318742	0.401176	-0.0394803	0.0985419	0.150818	0.918278	0.0400991	0.949876	-0.187249	0.265235	0.464625	-0.301798	-0.193272	-0.426638	-0.266494	0.154346	-0.960257	0.894321	-0.292038	0.0546457	0.36603	-0.169083	-0.587132	-0.360784	-1.05601	-0.423007	0.297385	-0.0816009	-0.573814	0.513291	-1.05648	-0.232276	-0.254216	-0.400268	-0.310578	0.046259	-0.0316692	-0.0315069	0.339951	-0.15788	-0.666931	0.493862	0.553858	-0.0965193	0.332124	-0.2669	1.02187	0.723619	0.116953	-0.18534	-0.513071	0.34863	-0.268439	0.234921	0.756588	-0.113402	0.444171	0.757433	0.0177568	0.16595	-0.526358	0.886119	0.54498	0.0485098	-0.151639	0.015385	1.11307	0.730619	-0.363193	0.770017	-0.892755	-0.651272	0.0606298	-0.157755	-0.0228128	-0.00494158	-0.0824687	-0.890095	0.456214	-0.896896	-0.0431795	0.895086	-0.374084	0.565474	0.294548	-0.886972	0.0342384	-0.00484419	-0.159903	-0.108016	-0.0720933	-0.130047	0.310824	-0.522636	0.605022	0.384449	1.06077	0.229487	-0.497645	0.626063	0.411895	-0.188047	0.429884	-0.783672	-0.131139	0.75647	-0.884794	0.279076	0.412456	-0.172879	-0.75239	0.0784158	0.326562	-0.232886	0.517534	-0.830906	-0.265274	-0.414312	0.730324	-0.16053	-0.640831	0.190927	-0.713849	0.571036	-0.295021	0.766586	-0.231429	-0.840413	0.496417	-0.26189	0.17015	0.206572	-0.257098	-0.728037	0.237819	-0.613699	-0.813102	0.0655732	-0.467807	0.589051	-0.148832	-0.129878	0.734404	0.440727	0.714131	0.132533	0.958346
1.56816e+09	0.260836	0.437329	-1.00805	-0.211763	0.458962	0.544071	-0.675843	0.715004	-0.523841	-0.225238	0.0897476	0.175459	0.154276	-0.180166	-0.102122	0.105525	-0.894627	-0.792404	0.0661106	0.0906871	-0.703982	-0.056615	0.619612	0.282647	-0.119396	0.337225	-0.777765	0.194092	-0.886279	-0.495629	-0.127762	0.16328	0.125821	0.333913	-0.635096	-0.368289	0.202039	-1.09045	0.0770129	0.964452	-0.172022	-0.397189	-0.0455941	-0.394188	0.187421	0.256695	0.555672	-0.419092	-0.556875	-0.891353	0.306489	0.35128	0.103609	0.31481	0.400338	-0.0412126	0.100259	0.149308	0.918298	0.038569	0.950347	-0.185333	0.265512	0.466584	-0.301492	-0.190918	-0.425837	-0.270271	0.155352	-0.948281	0.894208	-0.291283	0.0550989	0.368513	-0.169327	-0.58718	-0.362667	-1.05644	-0.422322	0.299003	-0.0868301	-0.57052	0.515527	-1.04719	-0.228496	-0.252962	-0.395573	-0.392724	0.0473786	-0.0293465	-0.0290237	0.365233	-0.160209	-0.713726	0.491674	0.547383	-0.0996384	0.326534	-0.265495	1.0212	0.719345	0.119064	-0.187947	-0.515257	0.348847	-0.250252	0.234764	0.756748	-0.113519	0.44502	0.757942	0.0189467	0.16657	-0.526671	0.888241	0.544139	0.0464731	-0.141861	0.0169486	1.11179	0.729344	-0.363671	0.772062	-0.892241	-0.650834	0.0625022	-0.163413	-0.0228305	-0.000958522	-0.0874728	-0.887127	0.450471	-0.896013	-0.0399214	0.893564	-0.362339	0.577992	0.293131	-0.889105	0.0243992	-0.0139122	-0.164583	-0.103594	-0.0710248	-0.128325	0.311463	-0.52206	0.607724	0.384985	1.29968	0.226743	-0.49635	0.627912	0.410163	-0.187278	0.430104	-0.784376	-0.129648	0.758473	-0.883725	0.280722	0.413171	-0.172171	-0.753302	0.080374	0.325482	-0.233904	0.516794	-0.831251	-0.271164	-0.413561	0.729256	-0.161069	-0.639028	0.189718	-0.715002	0.572621	-0.296172	0.767138	-0.230452	-0.844278	0.491572	-0.259886	0.155945	0.211411	-0.257794	-0.719076	-0.00819213	-0.612653	-0.813054	0.0673487	-0.484454	0.585253	-0.161354	-0.126849	0.736354	0.444881	0.71967	0.133213	0.960345
2.09088e+09	0.266827	0.437165	-1.00769	-0.211039	0.456876	0.5188	-0.678974	0.712509	-0.519413	-0.223161	0.0893697	0.176422	0.155075	-0.17962	-0.105871	0.0995048	-0.895508	-0.797664	0.0639168	0.088311	-0.707027	-0.0555806	0.622333	0.283525	-0.118802	0.336489	-0.772994	0.194399	-0.896766	-0.492727	-0.125402	0.158489	0.125203	0.304266	-0.636921	-0.315948	0.21641	-1.09044	0.0804545	0.948539	-0.171231	-0.395933	-0.0504521	-0.389694	0.188165	0.257156	0.555809	-0.420363	-0.558542	-0.298539	0.336635	0.350934	0.102428	0.310911	0.399486	-0.0434502	0.102031	0.147684	0.918314	0.0372468	0.950824	-0.183509	0.265789	0.468662	-0.301203	-0.188523	-0.425032	-0.274086	0.156352	-0.936077	0.894097	-0.290535	0.0555595	0.370981	-0.169542	-0.587226	-0.364466	-1.05694	-0.421612	0.300605	-0.0918981	-0.567328	0.517765	-1.03854	-0.224786	-0.251705	-0.391288	-0.987177	0.0484857	-0.0269526	-0.0265399	0.391124	-0.162419	-0.765286	0.489497	0.540992	-0.102794	0.320815	-0.264084	1.02053	0.715093	0.121209	-0.190539	-0.517416	0.349047	-0.233317	0.234455	0.756908	-0.113652	0.446752	0.758487	0.0201286	0.1672	-0.526984	0.890351	0.543719	0.0444192	-0.132952	0.0185056	1.11052	0.728023	-0.364138	0.774174	-0.891732	-0.650397	0.0644	-0.169021	-0.0228378	0.00276852	-0.0925737	-0.88416	0.444693	-0.895148	-0.0354998	0.892039	-0.346086	0.588004	0.291713	-0.891234	0.0170344	-0.0235022	-0.169422	-0.0994672	-0.069908	-0.126598	0.312107	-0.521495	0.610466	0.385669	1.61121	0.22285	-0.49505	0.629755	0.408482	-0.186537	0.430487	-0.785126	-0.128074	0.760496	-0.882867	0.282381	0.413894	-0.171463	-0.75428	0.0822806	0.324419	-0.234929	0.516066	-0.831605	-0.276798	-0.412864	0.728233	-0.161594	-0.637189	0.188492	-0.716166	0.574216	-0.297394	0.767822	-0.229455	-0.847702	0.48687	-0.257875	0.142832	0.215772	-0.258483	-0.710601	-0.326763	-0.611609	-0.812929	0.0690901	-0.499853	0.581548	-0.178366	-0.123923	0.738215	0.449036	0.724818	0.133904	0.962362
2.6136e+09	0.272798	0.436998	-1.00733	-0.210305	0.4548	0.492592	-0.682138	0.710029	-0.515046	-0.221508	0.0889847	0.17734	0.155883	-0.179076	-0.109655	0.0937515	-0.896385	-0.802577	0.0618011	0.0859691	-0.710168	-0.0545544	0.625361	0.284397	-0.11822	0.33571	-0.76806	0.194719	-0.907532	-0.489495	-0.123049	0.15366	0.124597	0.274878	-0.638758	-0.256022	0.230089	-1.09043	0.0838665	0.933335	-0.170278	-0.394539	-0.0551471	-0.385242	0.188901	0.257626	0.55595	-0.421652	-0.560326	0.232862	0.366526	0.350582	0.101248	0.307045	0.398621	-0.0461699	0.103863	0.145931	0.918326	0.0361082	0.951306	-0.181772	0.266067	0.47087	-0.30093	-0.186088	-0.424223	-0.277943	0.157348	-0.923607	0.893989	-0.289795	0.0560278	0.373432	-0.169727	-0.587269	-0.366173	-1.05751	-0.420875	0.302192	-0.0967667	-0.564231	0.520006	-1.03041	-0.221134	-0.250444	-0.387346	-1.52026	0.0495807	-0.0244876	-0.0240534	0.417951	-0.164517	-0.824455	0.487328	0.534684	-0.105987	0.314997	-0.262666	1.01986	0.710859	0.123391	-0.193115	-0.519548	0.349231	-0.217434	0.234005	0.757069	-0.113801	0.449393	0.759061	0.0213015	0.16784	-0.527299	0.892448	0.543685	0.0423481	-0.124756	0.0200548	1.10927	0.726662	-0.364594	0.776367	-0.891227	-0.649963	0.0663244	-0.174563	-0.0228347	0.0062425	-0.0977323	-0.881192	0.438877	-0.894301	-0.0298965	0.890513	-0.322908	0.595825	0.290295	-0.89336	0.0118278	-0.0336772	-0.174432	-0.0956179	-0.0687443	-0.124865	0.312757	-0.52094	0.61325	0.386513	0.703452	0.217787	-0.493744	0.631591	0.406847	-0.185825	0.430988	-0.785921	-0.126413	0.762539	-0.882196	0.284052	0.414625	-0.170756	-0.755327	0.0841372	0.323368	-0.23596	0.515351	-0.831969	-0.282177	-0.412222	0.727256	-0.162103	-0.635316	0.187249	-0.717341	0.57582	-0.298697	0.768646	-0.228437	-0.850729	0.482304	-0.255856	0.130629	0.219699	-0.259163	-0.702586	0.573997	-0.610569	-0.812717	0.0707964	-0.514202	0.577929	-0.202283	-0.121098	0.739993	0.453194	0.729591	0.134608	0.964398
3.13632e+09	0.278761	0.436828	-1.00696	-0.209559	0.452735	0.465065	-0.685345	0.707565	-0.510735	-0.220353	0.0886009	0.178215	0.156701	-0.178532	-0.113472	0.0882523	-0.897257	-0.807202	0.0597601	0.0836597	-0.713413	-0.0535369	0.628731	0.285262	-0.11765	0.334886	-0.763044	0.195053	-0.918617	-0.485939	-0.1207	0.148792	0.124004	0.245342	-0.640606	-0.183547	0.242835	-1.09041	0.0872486	0.919081	-0.169146	-0.392993	-0.0597033	-0.380839	0.189629	0.258106	0.556093	-0.422961	-0.562243	-0.0760581	0.396571	0.350225	0.100069	0.303213	0.397743	-0.0493469	0.105759	0.144035	0.918333	0.0351324	0.951794	-0.18012	0.266346	0.473222	-0.300672	-0.183606	-0.423409	-0.28185	0.158339	-0.910831	0.893883	-0.289064	0.0565036	0.375865	-0.169882	-0.58731	-0.367782	-1.05814	-0.420108	0.303762	-0.101411	-0.561223	0.522251	-1.02273	-0.217531	-0.249181	-0.383689	-1.21306	0.0506641	-0.0219528	-0.0215622	0.446095	-0.166508	-0.896197	0.485164	0.528457	-0.109218	0.309101	-0.261242	1.01919	0.706635	0.12561	-0.195676	-0.521656	0.349399	-0.202464	0.233404	0.75723	-0.113966	0.452982	0.75966	0.0224644	0.16849	-0.527613	0.894531	0.54401	0.0402597	-0.117155	0.0215951	1.10802	0.725267	-0.365039	0.778655	-0.890728	-0.649532	0.068276	-0.18002	-0.022821	0.00946266	-0.102909	-0.878223	0.433017	-0.893471	-0.0230213	0.888987	-0.28775	0.60181	0.288876	-0.895484	0.0084254	-0.0445141	-0.17963	-0.092029	-0.0675355	-0.123127	0.313413	-0.520396	0.616078	0.387536	0.393045	0.211465	-0.492434	0.63342	0.405256	-0.185141	0.431562	-0.786763	-0.124664	0.764603	-0.881687	0.285734	0.415366	-0.170049	-0.756448	0.0859454	0.322332	-0.236998	0.514651	-0.832344	-0.2873	-0.411638	0.726323	-0.162598	-0.633409	0.185988	-0.718526	0.577433	-0.30009	0.769615	-0.227399	-0.853402	0.477867	-0.25383	0.119194	0.223225	-0.259835	-0.695004	0.877455	-0.609532	-0.812409	0.0724665	-0.527642	0.574393	-0.238162	-0.11837	0.741691	0.457355	0.734012	0.135324	0.966454
3.65904e+09	0.284731	0.436656	-1.0066	-0.208803	0.450681	0.435748	-0.688596	0.705114	-0.506477	-0.219775	0.088227	0.179048	0.15753	-0.17799	-0.117322	0.0829968	-0.898126	-0.811586	0.0577907	0.0813816	-0.716773	-0.0525282	0.632485	0.286121	-0.117092	0.334012	-0.758011	0.195399	-0.930065	-0.482071	-0.118357	0.143882	0.123422	0.215236	-0.642465	-0.0884241	0.254534	-1.0904	0.0906006	0.905893	-0.167815	-0.391276	-0.0641423	-0.376486	0.190349	0.258596	0.556241	-0.424291	-0.56431	-0.265324	0.427192	0.349863	0.0988901	0.299415	0.396851	-0.0529542	0.107723	0.141981	0.918335	0.0343016	0.952287	-0.178549	0.266626	0.475735	-0.300429	-0.181081	-0.422591	-0.285813	0.159325	-0.897702	0.893778	-0.288346	0.0569872	0.37828	-0.170006	-0.587349	-0.369289	-1.05884	-0.419307	0.305313	-0.105815	-0.558298	0.524501	-1.01544	-0.213966	-0.247915	-0.380271	-1.02555	0.0517364	-0.0193506	-0.0190641	0.476027	-0.168399	-0.990613	0.483002	0.52231	-0.11249	0.303147	-0.259814	1.01853	0.702417	0.127871	-0.198221	-0.523739	0.349551	-0.188324	0.23265	0.757392	-0.114149	0.457572	0.760279	0.0236167	0.169151	-0.527929	0.896597	0.544672	0.0381538	-0.110052	0.0231256	1.10679	0.723844	-0.365473	0.781059	-0.890233	-0.649103	0.0702551	-0.185378	-0.0227969	0.0124242	-0.108063	-0.875252	0.427109	-0.892658	-0.014703	0.887461	-0.227909	0.606301	0.287457	-0.897607	0.00648452	-0.0561076	-0.185034	-0.0886844	-0.0662837	-0.121383	0.314075	-0.519862	0.618952	0.388753	0.335473	0.203711	-0.491119	0.635243	0.403704	-0.184486	0.432166	-0.787648	-0.122822	0.766689	-0.881324	0.28743	0.416118	-0.169341	-0.757644	0.0877065	0.321311	-0.238043	0.513965	-0.83273	-0.292164	-0.411112	0.725434	-0.163079	-0.631468	0.18471	-0.719721	0.579053	-0.301584	0.770735	-0.226339	-0.855766	0.473554	-0.251795	0.108414	0.226382	-0.260499	-0.687826	0.928123	-0.608498	-0.811994	0.0740988	-0.540255	0.570935	-0.298703	-0.115738	0.743315	0.461523	0.738099	0.136053	0.968531
4.18176e+09	0.290721	0.436482	-1.00623	-0.208036	0.448637	0.404034	-0.691899	0.702678	-0.502267	-0.219863	0.0878712	0.179842	0.158368	-0.177448	-0.121204	0.0779763	-0.89899	-0.815768	0.05589	0.0791337	-0.720255	-0.0515285	0.63667	0.286974	-0.116546	0.333083	-0.753005	0.195759	-0.941927	-0.477908	-0.116017	0.138928	0.122851	0.184089	-0.644333	0.0546935	0.265158	-1.09038	0.0939222	0.893801	-0.166257	-0.389369	-0.0684832	-0.372188	0.19106	0.259095	0.556391	-0.425646	-0.566549	-0.387414	0.458858	0.349497	0.097711	0.295651	0.395947	-0.0569619	0.109762	0.139749	0.918332	0.0336004	0.952785	-0.177056	0.266906	0.478425	-0.3002	-0.178512	-0.421767	-0.289839	0.160307	-0.884169	0.893674	-0.28764	0.0574786	0.380677	-0.1701	-0.587384	-0.370688	-1.0596	-0.418467	0.306845	-0.109973	-0.555451	0.526755	-1.00847	-0.210433	-0.246646	-0.377049	-0.905252	0.0527981	-0.0166851	-0.0165567	0.508354	-0.170196	-1.13305	0.480841	0.516241	-0.115804	0.29715	-0.258381	1.01786	0.698198	0.130174	-0.200751	-0.525799	0.349688	-0.174992	0.231742	0.757555	-0.11435	0.463237	0.760913	0.0247575	0.169822	-0.528245	0.898644	0.545653	0.0360305	-0.103372	0.0246453	1.10557	0.7224	-0.365897	0.7836	-0.889744	-0.648677	0.0722618	-0.190622	-0.0227622	0.0151175	-0.113159	-0.872277	0.421147	-0.89186	-0.00466575	0.885936	-0.0985788	0.609602	0.286037	-0.899729	0.00570033	-0.0685758	-0.190664	-0.0855686	-0.0649915	-0.119633	0.314746	-0.519338	0.621873	0.390185	0.32845	0.194249	-0.489799	0.637059	0.402189	-0.183859	0.432756	-0.788578	-0.120884	0.768796	-0.881091	0.289137	0.416883	-0.168634	-0.758921	0.0894218	0.320304	-0.239095	0.513294	-0.833127	-0.296757	-0.410647	0.724588	-0.163545	-0.629495	0.183414	-0.720928	0.580682	-0.303188	0.772013	-0.225257	-0.857861	0.469358	-0.249751	0.098196	0.229195	-0.261155	-0.681025	0.928281	-0.607468	-0.811462	0.0756916	-0.552062	0.56755	-0.428716	-0.113199	0.744867	0.465699	0.741874	0.136794	0.970629
4.70448e+09	0.296744	0.436306	-1.00586	-0.207259	0.446604	0.369104	-0.695262	0.700257	-0.498101	-0.220722	0.0875421	0.180597	0.159216	-0.176908	-0.125116	0.0731836	-0.899851	-0.819778	0.0540553	0.0769149	-0.723872	-0.0505381	0.641348	0.28782	-0.116012	0.332095	-0.748061	0.196131	-0.95426	-0.473469	-0.113679	0.133928	0.122292	0.151339	-0.64621	0.278858	0.274736	-1.09037	0.0972129	0.882777	-0.164438	-0.387245	-0.072743	-0.367948	0.191764	0.259604	0.556545	-0.427027	-0.568982	-0.475567	0.492134	0.349126	0.0965313	0.291921	0.395029	-0.0613372	0.111879	0.137319	0.918323	0.0330157	0.953289	-0.175639	0.267186	0.481314	-0.299984	-0.175902	-0.420938	-0.293934	0.161285	-0.870174	0.893572	-0.286949	0.0579778	0.383055	-0.170162	-0.587416	-0.371975	-1.06042	-0.417583	0.308355	-0.113886	-0.552678	0.529016	-1.00179	-0.206924	-0.245375	-0.373991	-0.818925	0.0538495	-0.0139624	-0.0140373	0.543895	-0.171903	-1.35656	0.478677	0.510249	-0.119161	0.29112	-0.256942	1.01719	0.693972	0.132522	-0.203265	-0.527837	0.349808	-0.162535	0.230681	0.757719	-0.11457	0.47008	0.761558	0.0258864	0.170503	-0.528562	0.900671	0.546939	0.0338896	-0.0970529	0.0261536	1.10435	0.720942	-0.366311	0.786303	-0.889259	-0.648253	0.0742955	-0.195742	-0.0227169	0.0175279	-0.118159	-0.869299	0.415126	-0.891076	0.00751601	0.884412	0.483053	0.61197	0.284617	-0.901853	0.00581566	-0.0820687	-0.196545	-0.0826667	-0.0636614	-0.117877	0.315425	-0.518824	0.624844	0.391857	0.336871	0.182653	-0.488474	0.638869	0.400707	-0.183262	0.433292	-0.789549	-0.118848	0.770926	-0.880973	0.290857	0.417662	-0.167928	-0.76028	0.0910927	0.319306	-0.240155	0.512637	-0.833537	-0.301066	-0.410246	0.723784	-0.163997	-0.62749	0.1821	-0.722144	0.582319	-0.304915	0.773458	-0.224154	-0.859724	0.465275	-0.247699	0.0884649	0.231687	-0.261803	-0.674575	0.913029	-0.606443	-0.810803	0.077243	-0.562999	0.564235	-1.01101	-0.110751	0.746351	0.469886	0.745354	0.137548	0.972749
