0.000	0.000000000e+00	0.000000000e+00	3.840000000e+08	0.000000000e+00	6.800000000e+06	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	1.033000000e+03	2.498000267e+04	9.997333547e+02
100.000	1.657592763e-01	1.486365736e-05	3.839999865e+08	1.032999988e+05	9.263245125e+06	9.984213258e+04	3.315185505e-03	4.459097196e-07	-2.696411099e-01	1.032999964e+03	2.434965731e+04	9.963364056e+02
200.000	6.630370928e-01	1.189092574e-04	3.839999461e+08	2.065999903e+05	1.167843420e+07	1.992196295e+05	6.630370763e-03	1.783638841e-06	-5.392821996e-01	1.032999855e+03	2.398244781e+04	9.912253883e+02
300.000	1.491833412e+00	4.013187355e-04	3.839998787e+08	3.098999674e+05	1.406383675e+07	2.981048359e+05	9.945555523e-03	4.013187255e-06	-8.089232489e-01	1.032999674e+03	2.374057983e+04	9.865989723e+02
400.000	2.652148173e+00	9.512740121e-04	3.839997843e+08	4.131999226e+05	1.642885374e+07	3.965639981e+05	1.326073954e-02	7.134554776e-06	-1.078564238e+00	1.032999420e+03	2.356866565e+04	9.827020501e+02
500.000	4.143981287e+00	1.857956986e-03	3.839996629e+08	5.164998489e+05	1.877899680e+07	4.946668578e+05	1.657592256e-02	1.114774115e-05	-1.348205145e+00	1.032999093e+03	2.343993301e+04	9.794527653e+02
600.000	5.967332643e+00	3.210549525e-03	3.839995146e+08	6.197997389e+05	2.111778733e+07	5.924720501e+05	1.989110434e-02	1.605274604e-05	-1.617845952e+00	1.032998694e+03	2.333979620e+04	9.767290913e+02
700.000	8.122202105e+00	5.098233463e-03	3.839993394e+08	7.230995853e+05	2.344761758e+07	6.900266090e+05	2.320628463e-02	2.184956904e-05	-1.887486638e+00	1.032998223e+03	2.325960673e+04	9.744241777e+02
800.000	1.060858951e+01	7.610190587e-03	3.839991371e+08	8.263993810e+05	2.577018951e+07	7.873680050e+05	2.652146318e-02	2.853820967e-05	-2.157127182e+00	1.032997679e+03	2.319390112e+04	9.724534916e+02
900.000	1.342649467e+01	1.083560263e-02	3.839989080e+08	9.296991187e+05	2.808675852e+07	8.845262583e+05	2.983663974e-02	3.611866739e-05	-2.426767565e+00	1.032997062e+03	2.313905348e+04	9.707518323e+02
1000.000	1.657591738e+01	1.486365128e-02	3.839986518e+08	1.032998791e+06	3.039827791e+07	9.815256536e+05	3.315181406e-02	4.459094156e-05	-2.696407765e+00	1.032996373e+03	2.309256040e+04	9.692690091e+02
1100.000	2.005685740e+01	1.978351814e-02	3.839983687e+08	1.136298391e+06	3.270548905e+07	1.078386049e+06	3.646698591e-02	5.395503148e-05	-2.966047764e+00	1.032995612e+03	2.305263638e+04	9.679661304e+02
1200.000	2.386931447e+01	2.568438474e-02	3.839980586e+08	1.239597911e+06	3.500898019e+07	1.175123856e+06	3.978215502e-02	6.421093638e-05	-3.235687540e+00	1.032994777e+03	2.301797300e+04	9.668127646e+02
1300.000	2.801328831e+01	3.265543255e-02	3.839977215e+08	1.342897344e+06	3.730922605e+07	1.271752778e+06	4.309732114e-02	7.535865542e-05	-3.505327074e+00	1.032993871e+03	2.298758902e+04	9.657848418e+02
1400.000	3.248877860e+01	4.078584293e-02	3.839973575e+08	1.446196683e+06	3.960661544e+07	1.368284361e+06	4.641248404e-02	8.739818767e-05	-3.774966345e+00	1.032992891e+03	2.296073389e+04	9.648631182e+02
1500.000	3.729578500e+01	5.016479716e-02	3.839969665e+08	1.549495920e+06	4.190147085e+07	1.464728420e+06	4.972764346e-02	1.003295321e-04	-4.044605334e+00	1.032991840e+03	2.293682351e+04	9.640320486e+02
