0	0	100
0	0.111111	100
0	0.222222	100
0	0.333333	100
0	0.444444	100
0	0.555556	100
0	0.666667	100
0	0.777778	100
0	0.888889	100
0	1	100

0.111111	0	100
0.111111	0.111111	97.2581
0.111111	0.222222	94.5163
0.111111	0.333333	91.7066
0.111111	0.444444	88.6254
0.111111	0.555556	84.8239
0.111111	0.666667	79.331
0.111111	0.777778	69.8328
0.111111	0.888889	50
0.111111	1	0

0.222222	0	100
0.222222	0.111111	94.5163
0.222222	0.222222	89.1004
0.222222	0.333333	83.6846
0.222222	0.444444	77.9712
0.222222	0.555556	71.3391
0.222222	0.666667	62.6675
0.222222	0.777778	50
0.222222	0.888889	30.1672
0.222222	1	0

0.333333	0	100
0.333333	0.111111	91.7066
0.333333	0.222222	83.6846
0.333333	0.333333	75.9602
0.333333	0.444444	68.2357
0.333333	0.555556	59.8937
0.333333	0.666667	50
0.333333	0.777778	37.3325
0.333333	0.888889	20.669
0.333333	1	0

0.444444	0	100
0.444444	0.111111	88.6254
0.444444	0.222222	77.9712
0.444444	0.333333	68.2357
0.444444	0.444444	59.1179
0.444444	0.555556	50
0.444444	0.666667	40.1063
0.444444	0.777778	28.6609
0.444444	0.888889	15.1761
0.444444	1	0

0.555556	0	100
0.555556	0.111111	84.8239
0.555556	0.222222	71.3391
0.555556	0.333333	59.8937
0.555556	0.444444	50
0.555556	0.555556	40.8821
0.555556	0.666667	31.7643
0.555556	0.777778	22.0288
0.555556	0.888889	11.3746
0.555556	1	0

0.666667	0	100
0.666667	0.111111	79.331
0.666667	0.222222	62.6675
0.666667	0.333333	50
0.666667	0.444444	40.1063
0.666667	0.555556	31.7643
0.666667	0.666667	24.0398
0.666667	0.777778	16.3154
0.666667	0.888889	8.29342
0.666667	1	0

0.777778	0	100
0.777778	0.111111	69.8328
0.777778	0.222222	50
0.777778	0.333333	37.3325
0.777778	0.444444	28.6609
0.777778	0.555556	22.0288
0.777778	0.666667	16.3154
0.777778	0.777778	10.8996
0.777778	0.888889	5.48371
0.777778	1	0

0.888889	0	100
0.888889	0.111111	50
0.888889	0.222222	30.1672
0.888889	0.333333	20.669
0.888889	0.444444	15.1761
0.888889	0.555556	11.3746
0.888889	0.666667	8.29342
0.888889	0.777778	5.48371
0.888889	0.888889	2.74185
0.888889	1	0

1	0	0
1	0.111111	0
1	0.222222	0
1	0.333333	0
1	0.444444	0
1	0.555556	0
1	0.666667	0
1	0.777778	0
1	0.888889	0
1	1	0

