0	-7.1944e+19	6.21811e+20	1.59188e+32
5.2272e+08	-7.19438e+19	6.23509e+20	1.58903e+32
1.04544e+09	-7.19434e+19	6.21404e+20	1.58213e+32
1.56816e+09	-7.19432e+19	6.24779e+20	1.58219e+32
2.09088e+09	-7.19431e+19	6.28188e+20	1.58289e+32
2.6136e+09	-7.19271e+19	6.2828e+20	1.58019e+32
3.13632e+09	-7.19271e+19	6.26872e+20	1.57562e+32
3.65904e+09	-7.19271e+19	6.27816e+20	1.57203e+32
4.18176e+09	-7.19271e+19	6.29732e+20	1.56474e+32
4.70448e+09	-7.1927e+19	6.32822e+20	1.55133e+32
5.2272e+09	-7.19269e+19	6.39743e+20	1.53646e+32
5.74992e+09	-7.19266e+19	6.54235e+20	1.53244e+32
6.27264e+09	-7.19169e+19	6.58047e+20	1.54582e+32
6.79536e+09	-7.18994e+19	6.5588e+20	1.86093e+32
7.31808e+09	-2.48634e+18	6.88504e+20	1.42446e+32
7.8408e+09	-2.46941e+18	6.8936e+20	1.38311e+32
8.36352e+09	-2.46643e+18	6.79341e+20	9.8754e+31
8.88624e+09	-2.46647e+18	6.74988e+20	9.6778e+31
9.40896e+09	-2.46645e+18	6.73445e+20	9.81918e+31
9.93168e+09	-2.46628e+18	6.72497e+20	9.96883e+31
1.04544e+10	-2.46588e+18	6.69984e+20	1.00805e+32
1.09771e+10	-2.4658e+18	6.71689e+20	1.02216e+32
1.14998e+10	-2.46405e+18	6.77861e+20	1.03967e+32
1.20226e+10	-2.46471e+18	6.82508e+20	1.05354e+32
1.25453e+10	-4.23835e+18	6.83081e+20	1.0606e+32
1.3068e+10	-4.23382e+18	6.7836e+20	1.05907e+32
1.35907e+10	-4.23372e+18	6.73882e+20	1.05495e+32
1.41134e+10	-4.23363e+18	6.71724e+20	1.04984e+32
1.46362e+10	-4.23352e+18	6.70112e+20	1.0403e+32
1.51589e+10	-4.23352e+18	6.70366e+20	1.02572e+32
1.56816e+10	-3.0253e+18	6.77477e+20	1.00866e+32
1.62043e+10	8.719e+19	7.22173e+20	1.0223e+32
1.6727e+10	8.71906e+19	7.24605e+20	9.76357e+31
1.72498e+10	8.71906e+19	7.23636e+20	9.40694e+31
1.77725e+10	8.71905e+19	7.24657e+20	9.27979e+31
1.82952e+10	8.7191e+19	7.26979e+20	9.35145e+31
1.88179e+10	8.71913e+19	7.27238e+20	1.00333e+32
1.93406e+10	8.71915e+19	7.34222e+20	1.23501e+32
1.98634e+10	8.72061e+19	7.41997e+20	2.1139e+32
2.03861e+10	8.72073e+19	7.33821e+20	1.80455e+32
2.09088e+10	8.72102e+19	7.43171e+20	1.73721e+32
2.14315e+10	8.72133e+19	7.35503e+20	1.86395e+32
2.19542e+10	8.72137e+19	7.36076e+20	1.92848e+32
2.2477e+10	2.06004e+20	7.84706e+20	1.95232e+32
2.29997e+10	2.06005e+20	7.79485e+20	1.91594e+32
2.35224e+10	2.06005e+20	7.79602e+20	1.8934e+32
2.40451e+10	2.06006e+20	7.79599e+20	1.87629e+32
2.45678e+10	2.06006e+20	7.85581e+20	1.8715e+32
2.50906e+10	2.06062e+20	7.72545e+20	1.84805e+32
2.56133e+10	2.06062e+20	7.69851e+20	1.8438e+32
2.6136e+10	2.06062e+20	7.69606e+20	1.85066e+32
2.66587e+10	2.06063e+20	7.70326e+20	1.86982e+32
2.71814e+10	2.06063e+20	7.7044e+20	1.90536e+32
2.77042e+10	2.06063e+20	7.71846e+20	1.97357e+32
2.82269e+10	2.06063e+20	7.75918e+20	2.12189e+32
2.87496e+10	2.06097e+20	8.16376e+20	3.30409e+32
2.92723e+10	2.08227e+20	7.88861e+20	1.14709e+32
2.9795e+10	2.08228e+20	7.77266e+20	1.07719e+32
3.03178e+10	2.08228e+20	7.73026e+20	1.08155e+32
3.08405e+10	2.08228e+20	7.72192e+20	1.11964e+32
3.13632e+10	2.08228e+20	7.73045e+20	1.22145e+32
3.18859e+10	2.08229e+20	7.7316e+20	1.35593e+32
3.24086e+10	2.08229e+20	7.73179e+20	1.50491e+32
3.29314e+10	2.08229e+20	7.7613e+20	1.70407e+32
3.34541e+10	2.08226e+20	7.95231e+20	1.99548e+32
3.39768e+10	2.34995e+20	7.97601e+20	1.48944e+32
3.44995e+10	2.34995e+20	7.97967e+20	1.38835e+32
3.50222e+10	2.41588e+20	8.10956e+20	1.39041e+32
3.5545e+10	2.41587e+20	8.04672e+20	1.39183e+32
3.60677e+10	2.41588e+20	8.09094e+20	1.41658e+32
3.65904e+10	2.4159e+20	8.06304e+20	1.43451e+32
3.71131e+10	2.4159e+20	8.12419e+20	1.46572e+32
3.76358e+10	2.41596e+20	8.1587e+20	1.49354e+32
3.81586e+10	2.41596e+20	8.07239e+20	1.50448e+32
3.86813e+10	2.41599e+20	8.09238e+20	1.53013e+32
3.9204e+10	2.41599e+20	8.10079e+20	1.5541e+32
3.97267e+10	2.41599e+20	8.11464e+20	1.57885e+32
4.02494e+10	2.38532e+20	7.9845e+20	1.58318e+32
4.07722e+10	2.38532e+20	7.94138e+20	1.59996e+32
4.12949e+10	2.38552e+20	7.93909e+20	1.62285e+32
4.18176e+10	2.38552e+20	7.92731e+20	1.64476e+32
4.23403e+10	3.02399e+20	8.29537e+20	1.72239e+32
